0,1,2,3,4,5,6,7,8,9
860.7044,861.2293,868.2733,860.6072,861.9994,860.65576,852.481,867.2541,864.455,860.507
860.3427,860.806,867.9366,860.22235,861.6357,860.4046,852.0655,866.829,863.97815,860.1244
860.029,860.43756,867.6415,859.8915,861.31573,860.17645,851.7108,866.4609,863.5643,859.79425
859.761,860.1223,867.38806,859.6114,861.03937,859.9736,851.4129,866.14856,863.2099,859.5158
859.5342,859.856,867.17334,859.3769,860.80383,859.7955,851.1654,865.8873,862.9098,859.2849
859.3434,859.63275,866.99304,859.182,860.6048,859.64026,850.9616,865.6711,862.6573,859.09595
859.18353,859.4464,866.84235,859.02094,860.4375,859.5058,850.79443,865.49347,862.44604,858.9428
859.0497,859.29175,866.7166,858.888,860.29724,859.3894,850.65796,865.3483,862.26953,858.8195
858.9378,859.16315,866.6118,858.77856,860.1799,859.28876,850.5466,865.2301,862.12256,858.7208
858.844,859.0566,866.52454,858.6884,860.08167,859.20166,850.45557,865.134,862.00006,858.6419
858.7653,858.9681,866.4515,858.6141,859.99945,859.1262,850.3812,865.0559,861.898,858.57904
858.69916,858.89435,866.39026,858.5527,859.9303,859.06085,850.3204,864.99243,861.813,858.529
858.64325,858.833,866.33875,858.5018,859.8722,859.004,850.27026,864.94073,861.742,858.489
858.59607,858.7816,866.29535,858.45935,859.8231,858.95465,850.22894,864.89844,861.6825,858.4569
866.53754,863.3129,869.30914,866.1423,862.9512,863.0409,858.51324,868.3785,867.3307,861.4689
863.54736,861.85156,866.53894,863.7542,861.4733,860.2661,855.4583,867.1644,867.0481,859.6706
863.2251,862.4479,867.44916,863.5484,862.1975,860.14435,855.159,868.244,867.7488,860.52203
863.76825,863.7025,869.0607,864.0946,863.59845,861.2329,855.8233,869.66315,868.57983,862.0917
862.8817,863.28455,868.99384,863.1421,863.314,860.88226,855.0551,869.2606,867.67084,861.90216
862.25085,862.89746,868.92535,862.43463,863.0513,860.7009,854.46564,868.88403,866.9147,861.6879
861.86755,862.60846,868.9005,861.9833,862.8856,860.6952,854.0506,868.6143,866.37445,861.53656
861.49445,862.2448,868.75,861.5515,862.6434,860.6417,853.6033,868.26556,865.8354,861.2808
861.0626,861.7775,868.4561,861.069,862.2892,860.4773,853.0814,867.804,865.2388,860.89655
860.60376,861.2611,868.0831,860.56635,861.8733,860.23785,852.5335,867.2868,864.6229,860.4447
860.1584,860.7499,867.69226,860.0845,861.44836,859.96954,852.00836,866.772,864.0328,859.98584
859.7498,860.27545,867.31964,859.6463,861.04614,859.7017,851.53296,866.29376,863.4937,859.55615
859.3873,859.8516,866.9822,859.26086,860.6818,859.44977,851.11725,865.8677,863.0159,859.1731
859.0729,859.4826,866.68604,858.9292,860.36115,859.2207,850.76196,865.4988,862.601,858.84216
858.8039,859.16656,866.4315,858.6482,860.084,859.0167,850.46326,865.1854,862.24567,858.5628
858.5761,858.89954,866.21576,858.4128,859.84753,858.8375,850.2151,864.9231,861.9445,858.3312
858.38434,858.6753,866.03424,858.21686,859.6476,858.6813,850.0103,864.70575,861.69104,858.1413
858.22345,858.4882,865.88245,858.0548,859.4793,858.5458,849.84247,864.52716,861.4786,857.9872
858.0888,858.3325,865.7558,857.921,859.33813,858.42834,849.7051,864.38104,861.3012,857.8631
857.976,858.20325,865.6501,857.8107,859.2199,858.3268,849.59296,864.2619,861.1534,857.7634
857.88135,858.0958,865.56177,857.7197,859.12085,858.23883,849.50116,864.1649,861.02997,857.6838
857.8018,858.0065,865.4879,857.6446,859.0378,858.16254,849.4261,864.086,860.92725,857.6201
857.7349,857.9322,865.42584,857.58246,858.96796,858.0964,849.36456,864.0218,860.84143,857.5693
857.67834,857.87006,865.37366,857.53076,858.9092,858.0388,849.3137,863.96924,860.7697,857.5285
857.6305,857.81805,865.3295,857.4878,858.8595,857.98883,849.2718,863.9264,860.70966,857.49585
865.5373,862.31226,868.3105,865.13574,861.9505,862.04114,857.5134,867.3802,866.336,860.4716
862.5845,860.89056,865.5818,862.78516,860.5125,859.3031,854.4977,866.20624,866.08923,858.7153
862.2434,861.4699,866.4732,862.5604,861.2194,859.16437,854.18134,867.26544,866.76917,859.54895
862.78815,862.72565,868.0859,863.1079,862.6216,860.2549,854.8477,868.6839,867.59985,861.1187
861.90594,862.3109,868.02234,862.15967,862.3406,859.9083,854.08417,868.2839,866.69366,860.9321
861.2806,861.9284,867.9581,861.45776,862.08246,859.7323,853.5001,867.9115,865.9417,860.7222
860.9006,861.6422,867.93585,861.00977,861.91974,859.72955,853.0887,867.6439,865.4037,860.5735
860.52893,861.2798,867.7864,860.5795,861.67883,859.6775,852.64294,867.29584,864.8652,860.319
860.0977,860.81305,867.4927,860.0975,861.3253,859.51355,852.12213,866.83435,864.26843,859.9352
859.639,860.2968,867.11957,859.59515,860.9096,859.27405,851.57465,866.3167,863.6522,859.4834
859.19336,859.7855,866.7284,859.11304,860.4846,859.0054,851.04974,865.80133,863.0613,859.02454
858.78424,859.3108,866.35504,858.67444,860.08203,858.73694,850.5741,865.3224,862.5214,858.5945
858.4212,858.88654,866.0168,858.2884,859.7172,858.4842,850.15796,864.89557,862.0428,858.2109
858.10596,858.5168,865.7198,857.95605,859.3958,858.2542,849.80225,864.52563,861.6269,857.87933
857.836,858.2002,865.4643,857.67413,859.1178,858.0492,849.50287,864.2113,861.2705,857.5993
857.6073,857.93207,865.24744,857.4377,858.8805,857.86896,849.254,863.94794,860.9683,857.3666
857.41455,857.70703,865.0648,857.2409,858.6795,857.7116,849.0484,863.7296,860.7137,857.1758
857.25275,857.519,864.9119,857.0779,858.5104,857.575,848.8797,863.55,860.50037,857.0208
857.11707,857.3626,864.7842,856.9431,858.3683,857.4566,848.7415,863.4029,860.322,856.89575
857.0033,857.2323,864.6775,856.8319,858.24915,857.354,848.6284,863.2828,860.17316,856.7952
856.90784,857.1242,864.5882,856.7401,858.14923,857.26514,848.536,863.1849,860.049,856.7147
856.82745,857.0342,864.5135,856.66406,858.0653,857.1879,848.4601,863.1051,859.9453,856.6502
856.75977,856.9589,864.45056,856.60114,857.99475,857.12103,848.3977,863.04,859.85876,856.5986
856.7025,856.89624,864.3975,856.5488,857.93524,857.0628,848.3464,862.9869,859.7864,856.5571
856.654,856.8437,864.35266,856.5052,857.8849,857.0121,848.3038,862.9433,859.72565,856.5238
864.5256,861.30035,867.3005,864.11774,860.9385,861.0302,856.50226,866.37067,865.33,859.4631
861.6104,859.91864,864.6135,861.8048,859.5406,858.3291,853.526,865.23694,865.11926,857.74896
861.2507,860.48065,865.48615,861.56116,860.2303,858.17334,853.1925,866.2757,865.77844,858.56476
861.7969,861.73755,867.09985,862.1099,861.63367,859.2658,853.86096,867.69354,866.6086,860.13464
860.91925,861.3264,867.0398,861.16626,861.3562,858.92365,853.1022,867.2962,865.70544,859.95123
860.2994,860.9485,866.9801,860.46985,861.10284,858.7528,852.5238,866.9279,864.95776,859.7458
859.92267,860.66504,866.9603,860.0252,860.94305,858.7533,852.1157,866.66266,864.42194,859.5997
859.5526,860.30383,866.8119,859.5966,860.7035,858.7025,851.67194,866.31525,863.8841,859.34644
859.12195,859.8377,866.51843,859.11523,860.3506,858.539,851.1519,865.8537,863.2872,858.963
858.6633,859.3218,866.1453,858.6131,859.93524,858.2996,850.60504,865.3358,862.67053,858.5115
858.21747,858.81036,865.75366,858.13074,859.51,858.0305,850.08026,864.8198,862.0789,858.05237
857.808,858.33527,865.3797,857.6917,859.1071,857.7615,849.60455,864.34015,861.5383,857.6221
857.4443,857.9105,865.0406,857.30505,858.74176,857.50793,849.18805,863.91254,861.0587,857.23785
857.1282,857.5401,864.7427,856.97186,858.4196,857.277,848.8317,863.5416,860.6418,856.90564
856.85736,857.2228,864.4861,856.6891,858.14075,857.07086,848.5317,863.22626,860.28436,856.6247
856.62756,856.9538,864.26807,856.45166,857.90247,856.8895,848.2819,862.9619,859.9811,856.3912
856.43384,856.72784,864.0845,856.25397,857.7006,856.7312,848.0756,862.7425,859.72546,856.19946
856.2711,856.53906,863.93054,856.09,857.5305,856.59357,847.9061,862.5619,859.51117,856.0436
856.13446,856.3817,863.8017,855.9543,857.3876,856.47406,847.7671,862.4137,859.3318,855.9176
856.0198,856.2507,863.69403,855.84216,857.2676,856.37054,847.65326,862.2927,859.18207,855.8162
855.92346,856.1417,863.6038,855.74945,857.1667,856.2807,847.56,862.1939,859.057,855.73486
855.8422,856.05084,863.528,855.67267,857.082,856.2027,847.4832,862.1133,858.9526,855.66943
855.7738,855.97504,863.4644,855.60895,857.0106,856.1349,847.4202,862.04736,858.8652,855.61707
855.7158,855.9115,863.41064,855.55597,856.95044,856.076,847.36816,861.99347,858.79205,855.5749
855.6666,855.8582,863.365,855.5116,856.8995,856.02454,847.3248,861.9492,858.7307,855.5409
863.50275,860.27716,866.27936,863.08844,859.9154,860.0082,855.4799,865.3499,864.31287,858.4433
860.6255,858.9357,863.6345,860.81354,858.55786,857.3443,852.5434,864.2568,864.13837,856.7717
860.2469,859.48035,864.4882,860.55084,859.2302,857.1716,852.1926,865.275,864.77655,857.56964
860.79474,860.7384,866.10297,861.10095,860.6348,858.2659,852.8635,866.6922,865.6064,859.13983
859.92175,860.3309,866.0464,860.1618,860.3609,857.9281,852.10944,866.2976,864.70624,858.9593
859.30743,859.9577,865.99133,859.4711,860.1124,857.7627,851.5367,865.93353,863.96295,858.7585
858.9341,859.677,865.97406,859.02985,859.9556,857.7663,851.1321,865.67053,863.42944,858.6151
858.5655,859.31726,865.8266,858.6028,859.7174,857.717,850.69,865.3238,862.89215,858.36304
858.13556,858.8516,865.5335,858.12213,859.36523,857.55396,850.1711,864.86224,862.29517,857.9802
857.67706,858.33594,865.1603,857.6202,858.9501,857.3145,849.62476,864.3441,861.678,857.5289
857.2311,857.8245,864.7683,857.1377,858.5249,857.0451,849.10016,863.8276,861.0858,857.0696
856.82104,857.34906,864.39374,856.69836,858.1216,856.77545,848.6243,863.3472,860.54443,856.639
856.45667,856.9239,864.0538,856.311,857.7556,856.521,848.20746,862.9187,860.06384,856.2542
856.1398,856.55286,863.755,855.977,857.43274,856.2891,847.8507,862.54694,859.64594,855.92126
855.868,856.2347,863.4974,855.6933,857.1531,856.0821,847.55,862.2305,859.28754,855.6395
855.6373,855.9649,863.27826,855.455,856.914,855.8997,847.2995,861.96515,858.9832,855.40515
855.4426,855.7382,863.09357,855.25635,856.7112,855.74023,847.0924,861.7447,858.72656,855.2125
855.2788,855.5484,862.9385,855.0913,856.54,855.60144,846.92194,861.563,858.51117,855.05566
855.1412,855.3901,862.80853,854.95465,856.39606,855.4809,846.78204,861.4138,858.33075,854.9288
855.0256,855.2582,862.69977,854.8416,856.27515,855.3764,846.6673,861.29175,858.18005,854.8264
854.92834,855.1484,862.60864,854.748,856.17346,855.28564,846.5732,861.1921,858.05414,854.74414
854.8464,855.05664,862.532,854.6704,856.08795,855.2067,846.4957,861.1106,857.94885,854.67804
854.7771,854.98004,862.46747,854.6059,856.0158,855.1381,846.4319,861.0439,857.8608,854.6249
854.7184,854.91595,862.41284,854.5521,855.9549,855.0784,846.3791,860.9892,857.7869,854.5819
854.6686,854.8621,862.3666,854.5072,855.90326,855.0264,846.3354,860.94434,857.725,854.5473
862.4687,859.2428,865.247,862.04785,858.881,858.97504,854.44635,864.3179,863.2844,857.4124
859.62964,857.94196,862.64465,859.8112,857.5642,856.3487,851.5499,863.2656,863.14655,855.7837
859.23224,858.46936,863.47955,859.5295,858.2193,856.159,851.18195,864.2634,863.7639,856.5636
859.7817,859.7286,865.09534,860.081,859.6251,857.25525,851.85504,865.67993,864.5932,858.13403
858.9134,859.3247,865.0423,859.14655,859.355,856.922,851.1059,865.28827,863.6963,857.9568
858.3049,858.9561,864.99176,858.46155,859.11127,856.7619,850.5389,864.9284,862.95734,857.7605
857.9348,858.67834,864.9771,858.0237,858.95746,856.7688,850.13776,864.66766,862.42615,857.6198
857.56775,858.3198,864.8308,857.59827,858.7208,856.7209,849.69763,864.32166,861.8895,857.3691
857.1384,857.85486,864.53796,857.1183,858.36926,856.55835,849.1796,863.86005,861.29236,856.98676
856.6801,857.33936,864.1646,856.61646,857.9543,856.3189,848.6338,863.34155,860.6748,856.5355
856.23395,856.82794,863.7722,856.1339,857.529,856.04913,848.10944,862.82465,860.082,856.0761
855.82336,856.3522,863.3971,855.6941,857.12537,855.7788,847.6334,862.34344,859.5397,855.6452
855.4583,855.92645,863.05634,855.3061,856.75885,855.5236,847.2163,861.9141,859.0582,855.2598
855.14056,855.55475,862.7564,854.97125,856.43524,855.2907,846.8588,861.5413,858.6393,854.92615
854.8679,855.2359,862.49774,854.6867,856.1547,855.0826,846.5575,861.22394,858.2798,854.6436
854.6362,854.9652,862.2776,854.4475,855.9146,854.89905,846.3062,860.9575,857.97437,854.4084
854.44055,854.73755,862.0917,854.24774,855.7109,854.73846,846.0983,860.736,857.71674,854.21484
854.2757,854.5469,861.93555,854.0818,855.5388,854.59875,845.927,860.5532,857.5003,854.05707
854.1372,854.3878,861.8046,853.9442,855.3939,854.4771,845.78625,860.4031,857.319,853.92926
854.02057,854.255,861.6948,853.8302,855.27203,854.37164,845.67065,860.28,857.1673,853.82587
853.9224,854.14435,861.6026,853.7358,855.1695,854.2799,845.5757,860.1794,857.04047,853.7428
853.8396,854.0519,861.5252,853.6573,855.0831,854.20013,845.49756,860.09705,856.9344,853.6758
853.7696,853.9746,861.4598,853.59204,855.01025,854.13074,845.433,860.0296,856.8455,853.6218
853.71027,853.90967,861.40436,853.53754,854.9486,854.07025,845.3796,859.9741,856.77094,853.5782
853.6597,853.85516,861.3574,853.49194,854.8963,854.0176,845.3351,859.9285,856.7083,853.5429
861.42346,858.19714,864.2036,860.996,857.8355,857.9309,853.4017,863.27466,862.2448,856.37024
858.62286,856.9372,861.644,858.79785,856.5597,855.3422,850.54553,862.2636,862.1437,854.7846
858.20654,857.44714,862.45996,858.4971,857.1974,855.13556,850.16016,863.2407,862.74,855.54663
858.75775,858.7077,864.07684,859.05,858.60455,856.2339,850.8357,864.6567,863.56903,857.1175
857.8943,858.30743,864.02734,858.12024,858.3382,855.90515,850.0915,864.26794,862.6754,856.94336
857.29144,857.9438,863.9815,857.4411,858.0994,855.7506,849.5303,863.9124,861.94086,856.75183
856.92474,857.6688,863.9694,857.00665,857.9486,855.7607,849.13275,863.65393,861.4119,856.61383
856.5593,857.3117,863.8242,856.5829,857.7134,855.71423,848.6944,863.30865,860.8759,856.3643
856.13074,856.8474,863.53174,856.10364,857.3625,855.5522,848.1774,862.8471,860.27875,855.98254
855.67255,856.3322,863.15826,855.6022,856.9479,855.31274,847.63214,862.3284,859.66077,855.5315
855.2261,855.8207,862.7655,855.1194,856.52246,855.0426,847.108,861.81085,859.0673,855.07214
854.8152,855.34467,862.3898,854.67914,856.1185,854.77167,846.6321,861.32904,858.52423,854.6408
854.4495,854.9185,862.04816,854.2905,855.7515,854.51575,846.21454,860.8988,858.0419,854.25494
854.13086,854.5462,861.7474,853.95496,855.4271,854.28186,845.8565,860.52515,857.62195,853.92053
853.8573,854.22644,861.4877,853.66943,855.14575,854.07263,845.55444,860.2067,857.2614,853.63715
853.62463,853.95496,861.26636,853.4293,854.9048,853.888,845.3025,859.93915,856.9549,853.401
853.428,853.7264,861.0794,853.2285,854.7,853.7263,845.0937,859.7166,856.69617,853.20654
853.2621,853.5349,860.9222,853.06165,854.52704,853.58545,844.9215,859.5328,856.47876,853.04785
853.1226,853.37476,860.79016,852.9231,854.3812,853.4629,844.77997,859.38165,856.2964,852.91895
853.0051,853.2412,860.67926,852.8081,854.2584,853.3563,844.6635,859.2576,856.1438,852.81494
852.906,853.1296,860.5861,852.71277,854.155,853.2637,844.56775,859.15607,856.016,852.73083
852.8224,853.03644,860.5076,852.63354,854.0678,853.183,844.4888,859.0728,855.9091,852.6631
852.7515,852.9583,860.4414,852.56744,853.9941,853.11273,844.4235,859.0045,855.81946,852.6082
852.6914,852.89276,860.38525,852.5122,853.9317,853.0515,844.3694,858.9483,855.7442,852.5639
852.6403,852.83765,860.3376,852.46594,853.8788,852.99817,844.3243,858.9019,855.6809,852.52783
860.3673,857.1407,863.14923,859.93304,856.7791,856.87585,852.34595,862.2205,861.19434,855.31726
857.6054,855.9219,860.6326,857.7736,855.54456,854.32526,849.5304,861.2509,861.1301,853.77515
857.17017,856.4145,861.42957,857.4538,856.1649,854.10156,849.1278,862.2073,861.7055,854.51904
857.7231,857.67615,863.0475,858.0082,857.57336,855.2019,849.80554,863.62274,862.5341,856.0902
856.8645,857.2797,863.00183,857.0833,857.3107,854.87787,849.06647,863.237,861.64374,855.9194
856.26746,856.9209,862.9607,856.41003,857.077,854.7288,848.51117,862.8858,860.91376,855.73254
855.9043,856.64886,862.9514,855.9792,856.9293,854.74225,848.1173,862.62976,860.38727,855.5975
855.5405,856.29315,862.8071,855.557,856.69556,854.69714,847.6807,862.2852,859.8519,855.3491
855.1125,855.82935,862.5149,855.0784,856.34534,854.53564,847.16486,861.82367,859.2546,854.96796
854.65454,855.3146,862.14154,854.5772,855.931,854.29626,846.6202,861.3046,858.6362,854.5172
854.20795,854.803,861.74835,854.09436,855.5056,854.0258,846.0962,860.78656,858.0422,854.0576
853.7965,854.3267,861.372,853.6536,855.10126,853.7543,845.62006,860.30414,857.4983,853.6259
853.4302,853.90015,861.02966,853.2644,854.73364,853.49744,845.2022,859.873,857.015,853.23956
853.1107,853.5269,860.7278,852.928,854.40857,853.2626,844.8437,859.4983,856.594,852.9044
852.83624,853.20654,860.46704,852.6416,854.12634,853.05225,844.541,859.17883,856.2324,852.62024
852.6025,852.93414,860.2447,852.40045,853.8844,852.8665,844.2882,858.9102,855.92487,852.38324
852.4047,852.7048,860.0565,852.1987,853.6787,852.7038,844.07855,858.68665,855.66504,852.18774
852.2379,852.51215,859.8981,852.03076,853.50476,852.56177,843.9056,858.5018,855.44653,852.0281
852.0974,852.3512,859.76495,851.8913,853.3579,852.4381,843.7632,858.34955,855.2632,851.8983
851.97894,852.21674,859.6531,851.7754,853.2342,852.3305,843.6459,858.22455,855.1096,851.7932
851.87897,852.1043,859.55896,851.67914,853.1298,852.23694,843.54913,858.12195,854.98096,851.70825
851.79456,852.0104,859.4796,851.599,853.0419,852.15546,843.46954,858.03784,854.87317,851.6397
851.72296,851.9315,859.41254,851.53217,852.96735,852.0844,843.40344,857.96875,854.7828,851.58417
851.6622,851.86523,859.3556,851.4763,852.90436,852.02246,843.3487,857.91187,854.70685,851.53906
851.61035,851.80963,859.3072,851.4294,852.8507,851.9684,843.3029,857.8648,854.6429,851.5023
859.30023,856.0733,862.084,858.85895,855.71173,855.81,851.2794,861.15533,860.1329,854.2533
856.5774,854.89594,859.6109,856.7387,854.5188,853.29785,848.50464,860.22754,860.10596,852.755
856.12317,855.371,860.38873,856.3997,855.12164,853.057,848.0847,861.16327,860.6602,853.48083
856.67786,856.6339,862.0079,856.9556,856.53156,854.15955,848.76495,862.57806,861.4886,855.05237
855.8242,856.2415,861.96594,856.03577,856.2729,853.8402,848.03094,862.19543,860.60156,854.88495
855.2331,855.8876,861.92944,855.3684,856.04425,853.69684,847.4816,861.84875,859.8763,854.7028
854.8734,855.6184,861.9228,854.9411,855.89954,853.71344,847.0914,861.595,859.352,854.5706
854.5112,855.2641,861.7796,854.5206,855.6674,853.6699,846.6568,861.2512,858.8174,854.3236
854.0839,854.8011,861.48785,854.0428,855.31793,853.5089,846.14197,860.7898,858.2201,853.94305
853.62616,854.2864,861.1144,853.54175,854.9038,853.2695,845.5978,860.27045,857.60126,853.49243
853.17944,853.77496,860.7209,853.0588,854.47833,852.99866,845.07404,859.75183,857.0065,853.0328
852.76764,853.29834,860.3439,852.61774,854.0737,852.7266,844.5979,859.2687,856.4618,852.60077
852.4005,852.87115,860.00073,852.22784,853.7055,852.4689,844.17975,858.8368,855.97766,852.21375
852.0802,852.4975,859.6979,851.8907,853.37964,852.23303,843.8207,858.46106,855.55566,851.878
851.80475,852.17615,859.4361,851.6034,853.0966,852.0217,843.5173,858.14056,855.193,851.5931
851.5701,851.9031,859.21265,851.36127,852.85376,851.8349,843.2637,857.8709,854.8844,851.35504
851.3714,851.67267,859.0234,851.15857,852.64703,851.671,843.0532,857.64624,854.6235,851.1587
851.2035,851.4793,858.8638,850.9896,852.4721,851.5279,842.8793,857.46027,854.40393,850.99805
851.06195,851.3174,858.72955,850.849,852.32434,851.4031,842.73596,857.30695,854.2196,850.86725
850.9425,851.18195,858.6166,850.73224,852.19965,851.2945,842.61786,857.1809,854.06494,850.7612
850.8417,851.06866,858.5214,850.635,852.0945,851.1999,842.52045,857.07745,853.9355,850.67535
850.75635,850.9739,858.44116,850.5541,852.0055,851.1175,842.4399,856.9925,853.82684,850.60596
850.684,850.8943,858.3731,850.4865,851.9303,851.04565,842.3731,856.9225,853.73566,850.5495
850.6224,850.8274,858.3154,850.4298,851.8664,850.983,842.31744,856.8648,853.6589,850.5038
850.56995,850.7708,858.26624,850.38214,851.8122,850.92816,842.27106,856.817,853.5943,850.46625
858.2223,854.99493,861.00793,857.77405,854.6336,854.7334,850.202,860.0794,859.0606,853.1786
855.5387,853.8594,858.57855,855.69305,853.48254,852.2598,847.46826,859.19354,859.0711,851.7242
855.06555,854.31696,859.3373,855.33496,854.06793,852.0021,847.03107,860.1086,859.6043,852.4321
855.62213,855.5814,860.9576,855.8926,855.4793,853.1068,847.71387,861.5231,860.4324,854.00415
854.7736,855.1926,860.91956,854.97766,855.22455,852.79224,846.9851,861.14343,859.5488,853.84015
854.18835,854.8439,860.88776,854.3163,855.0011,852.65454,846.4417,860.8013,858.8282,853.6628
853.8323,854.5777,860.884,853.89264,854.8596,852.6745,846.05505,860.5499,858.30646,853.53345
853.4717,854.22473,860.74194,853.4739,854.6289,852.6324,845.6224,860.2069,857.77246,853.2878
853.0451,853.7624,860.45044,852.9968,854.2802,852.472,845.10876,859.74554,857.17505,852.90784
852.5876,853.24805,860.07697,852.49603,853.8664,852.2326,844.5652,859.2259,856.55585,852.45746
852.1407,852.7366,859.68317,852.013,853.44086,851.9615,844.04175,858.70685,855.9606,851.99774
851.7284,852.25977,859.3055,851.5715,853.0359,851.6887,843.56555,858.22296,855.4151,851.56537
851.36066,851.8321,858.96155,851.18097,852.6671,851.4303,843.14703,857.7902,854.93,851.17786
851.0396,851.45776,858.6578,850.843,852.3406,851.1935,842.7875,857.41364,854.50696,850.84143
850.7631,851.1356,858.3949,850.5548,852.05664,850.981,842.48334,857.092,854.1433,850.5556
850.52747,850.8617,858.1702,850.3117,851.8128,850.7931,842.229,856.8213,853.83356,850.3167
850.32764,850.63025,857.9798,850.108,851.60516,850.628,842.01764,856.59546,853.57153,850.1194
850.1588,850.436,857.8192,849.93805,851.4292,850.4838,841.8429,856.40845,853.35095,849.95776
850.0163,850.27325,857.68384,849.7965,851.28046,850.35803,841.6986,856.25415,853.1656,849.82605
849.8959,850.13684,857.5698,849.6787,851.1548,850.24835,841.5796,856.12714,853.0101,849.71906
849.7941,850.02277,857.4737,849.5806,851.0487,850.1528,841.4813,856.02264,852.8796,849.6323
849.70795,849.9271,857.39246,849.4988,850.959,850.0695,841.4,855.9367,852.7701,849.56195
849.63477,849.84674,857.3236,849.4304,850.8829,849.99677,841.3324,855.8659,852.6781,849.50476
849.5723,849.779,857.26495,849.3729,850.8183,849.93317,841.2761,855.8074,852.6006,849.45807
849.5191,849.722,857.215,849.3245,850.76324,849.8776,841.229,855.75885,852.5353,849.41986
857.1337,853.906,859.9214,856.6784,853.5448,853.64636,849.114,858.9928,857.97766,852.0932
854.4896,852.8124,857.5359,854.63684,852.436,851.21173,846.42163,858.1492,858.02576,850.6831
853.9975,853.25244,858.2754,854.25964,853.00385,850.9368,845.96686,859.04333,858.53784,851.3729
854.55597,854.5183,859.89703,854.8189,854.4166,852.0438,846.6522,860.45734,859.36566,852.9454
853.71265,854.1335,859.86273,853.9091,854.16595,851.73413,845.9288,860.081,858.4857,852.78503
853.1334,853.78973,859.836,853.25385,853.9477,851.6021,845.3914,859.74335,857.7698,852.61255
852.7809,853.52655,859.83484,852.8338,853.8093,851.62555,845.0086,859.49445,857.2505,852.4861
852.422,853.1751,859.69403,852.41675,853.5802,851.5849,844.57806,859.15234,856.71735,852.2418
851.99615,852.7135,859.4029,851.94055,853.2323,851.4251,844.0653,858.691,856.1199,851.8624
851.5389,852.19934,859.0294,851.44,852.8188,851.1857,843.5225,858.17114,855.5003,851.41223
851.0918,851.68805,858.63525,850.957,852.39325,850.9143,842.99927,857.6516,854.9043,850.9525
850.6791,851.2109,858.25696,850.515,851.98785,850.6409,842.52295,857.167,854.35815,850.5199
850.3106,850.78265,857.9122,850.12384,851.6186,850.38153,842.10406,856.73334,853.8721,850.13184
849.9887,850.4078,857.6074,849.78503,851.29126,850.1438,841.7441,856.3557,853.448,849.79456
849.7113,850.08484,857.34344,849.496,851.0064,849.9303,841.4393,856.03314,853.0832,849.5079
849.4746,849.81,857.11774,849.25183,850.7617,849.74115,841.184,855.7613,852.7724,849.268
849.27374,849.57776,856.9261,849.0471,850.5531,849.57495,840.97186,855.5344,852.5093,849.0698
849.1039,849.3825,856.7643,848.87616,850.37604,849.42957,840.79626,855.34625,852.28754,848.9071
848.9603,849.2187,856.6278,848.7335,850.22626,849.3027,840.651,855.19086,852.10114,848.7744
848.839,849.08154,856.51276,848.61487,850.09973,849.19196,840.5312,855.06287,851.9447,848.66656
848.7363,848.9667,856.41565,848.51587,849.99274,849.0955,840.432,854.95746,851.81335,848.57886
848.64923,848.87006,856.33344,848.4331,849.90216,849.01117,840.3499,854.8706,851.70294,848.5076
848.5752,848.78894,856.2637,848.3639,849.82526,848.9377,840.28156,854.79895,851.6101,848.44965
848.51215,848.7205,856.2042,848.30566,849.7599,848.87335,840.22455,854.7396,851.5319,848.4022
848.45825,848.6628,856.15356,848.2567,849.7043,848.8172,840.17676,854.6904,851.466,848.36334
856.0345,852.80646,858.82404,855.57184,852.4454,852.54865,848.01526,857.89545,856.88403,850.9971
853.43005,851.75476,856.4828,853.5701,851.37885,850.15314,845.36444,857.0942,856.9699,849.63153
852.919,852.1775,857.20325,853.1738,851.9293,849.8612,844.8923,857.9677,857.4608,850.30334
853.4795,853.44464,858.82605,853.73474,853.34357,850.9706,845.5802,859.3813,858.2885,851.87634
852.64136,853.0642,858.79584,852.8302,853.0971,850.66583,844.8623,859.0083,857.41235,851.7196
852.06824,852.72534,858.774,852.181,852.88403,850.5396,844.331,858.67523,856.7011,851.552
851.71924,852.46533,858.7755,851.7647,852.7488,850.5664,843.95197,858.4288,856.18427,851.42847
851.3621,852.11536,858.63586,851.3495,852.52136,850.5274,843.5234,858.0875,855.65186,851.1856
850.937,851.65436,858.34515,850.874,852.1742,850.36804,843.0118,857.6262,855.0543,850.8069
850.4799,851.14056,857.97156,850.3737,851.7609,850.1287,842.46954,857.1061,854.4344,850.3569
850.0327,850.6292,857.57715,849.89056,851.33545,849.857,841.9466,856.58606,853.8379,849.89716
849.61957,850.1519,857.19824,849.4483,850.9298,849.583,841.4703,856.10077,853.2908,849.4642
849.2504,849.7233,856.85266,849.05646,850.55994,849.3228,841.0511,855.66626,852.80383,849.07556
848.92773,849.34766,856.547,848.7169,850.2319,849.08405,840.69055,855.2877,852.37885,848.73755
848.6494,849.024,856.2819,848.4269,849.94617,848.8695,840.385,854.9641,852.01294,848.4501
848.4117,848.74817,856.055,848.18176,849.70044,848.67926,840.129,854.69116,851.701,848.20935
848.20984,848.51495,855.8623,847.976,849.49084,848.5119,839.9161,854.46313,851.4368,848.01013
848.0388,848.3188,855.69934,847.80396,849.3128,848.3653,839.7395,854.27386,851.214,847.84644
847.8942,848.1542,855.5617,847.66046,849.1621,848.23737,839.5934,854.11743,851.02655,847.71277
